67	{{-97.350829,42.881551},{-97.350911,42.883519},{-97.336745,42.884245},{-97.245146,42.894382},{-97.230812,42.896837},{-97.230169,42.897879},{-97.187311,42.899021},{-97.160709,42.898564},{-97.075798,42.89785},{-97.042048,42.898193},{-97.035251,42.899771},{-97.020575,42.898602},{-97.017815,42.896936},{-97.002872,42.898402},{-96.926301,42.898478},{-96.883147,42.900173},{-96.805914,42.89588},{-96.786901,42.896187},{-96.76501,42.894655},{-96.753427,42.89573},{-96.72183,42.89506},{-96.705226,42.896902},{-96.634613,42.897216},{-96.625392,42.897127},{-96.620122,42.895866},{-96.598379,42.895774},{-96.582889,42.897044},{-96.540831,42.895425},{-96.540436,42.895444},{-96.536849,42.896088},{-96.532643,42.89676},{-96.530715,42.897181},{-96.529741,42.898253},{-96.529217,42.899323},{-96.518587,42.896729},{-96.448417,42.896164},{-96.435217,42.895141},{-96.432004,42.892214},{-96.430321,42.892203},{-96.427001,42.8957},{-96.42439,42.89592},{-96.419429,42.896343},{-96.409768,42.896914},{-96.31669,42.897027},{-96.315928,42.898116},{-96.309676,42.898407},{-96.242706,42.896765},{-96.223528,42.89758},{-96.207437,42.896224},{-96.194308,42.89733},{-96.173779,42.896051},{-96.15488,42.899906},{-96.145702,42.904558},{-96.130585,42.909807},{-96.090497,42.92421},{-96.057304,42.945875},{-96.040844,42.952507},{-96.031237,42.958182},{-96.027727,42.958974},{-96.026103,42.958028},{-96.016478,42.958105},{-95.99906,42.968444},{-95.971715,42.980609},{-95.970917,42.983387},{-95.880266,43.016687},{-95.860109,43.02542},{-95.820725,43.043384},{-95.801808,43.053485},{-95.780893,43.061408},{-95.761738,43.071402},{-95.741352,43.079177},{-95.732144,43.08481},{-95.71917,43.089742},{-95.684025,43.106553},{-95.663003,43.113156},{-95.662283,43.11478},{-95.593403,43.141216},{-95.585254,43.148925},{-95.569793,43.157211},{-95.534179,43.170519},{-95.526808,43.174671},{-95.512341,43.180322},{-95.505482,43.183564},{-95.505369,43.187389},{-95.497916,43.190869},{-95.487303,43.195443},{-95.446954,43.20809},{-95.388204,43.233658},{-95.340196,43.255281},{-95.308076,43.268439},{-95.300647,43.272508},{-95.267439,43.285291},{-95.228716,43.292424},{-95.216347,43.301148},{-95.214387,43.303851},{-95.196926,43.314772},{-95.18541,43.320688},{-95.17011,43.326655},{-95.16625,43.326922}}
68	{{-96.741175,43.510007},{-96.739578,43.500454},{-96.728953,43.478869},{-96.726668,43.477708},{-96.721662,43.457796},{-96.718178,43.432098},{-96.694174,43.388202},{-96.668971,43.300105},{-96.638571,43.259692},{-96.622259,43.233823},{-96.606711,43.21662},{-96.582498,43.185468},{-96.552417,43.136313},{-96.533557,43.112356},{-96.529231,43.109187},{-96.510253,43.083585},{-96.495218,43.056238},{-96.490777,43.050921},{-96.484557,43.046511},{-96.477123,43.030026},{-96.467805,43.018976},{-96.461019,42.996637},{-96.462273,42.99312},{-96.462394,42.991864},{-96.462358,42.991043},{-96.448139,42.966911},{-96.441488,42.951004},{-96.439287,42.939214},{-96.429401,42.90937},{-96.426954,42.903774},{-96.425425,42.901858},{-96.423492,42.898218},{-96.421475,42.894214},{-96.419815,42.890889},{-96.41119,42.865453},{-96.409197,42.838178},{-96.405628,42.827589},{-96.401024,42.822188},{-96.390411,42.795485},{-96.384439,42.784521},{-96.379793,42.778995},{-96.378478,42.772582},{-96.371667,42.758668},{-96.368437,42.757645},{-96.366503,42.743505},{-96.35529,42.714024},{-96.343565,42.67299},{-96.337171,42.659522},{-96.332513,42.641742},{-96.327385,42.63703},{-96.327796,42.626144},{-96.325065,42.614509},{-96.310033,42.582094},{-96.314209,42.576842},{-96.308344,42.576396},{-96.300824,42.561661},{-96.297889,42.554786},{-96.289808,42.548445},{-96.288914,42.540212},{-96.274627,42.512962},{-96.272248,42.511763},{-96.268117,42.505148},{-96.261654,42.482667},{-96.245741,42.452505},{-96.230864,42.41726},{-96.225372,42.408418},{-96.213751,42.380921},{-96.208573,42.365655},{-96.209468,42.365036},{-96.174595,42.295822},{-96.175071,42.294594},{-96.136818,42.213671},{-96.125766,42.191697},{-96.120303,42.155748},{-96.104894,42.119761},{-96.077225,42.091265},{-96.057295,42.038688},{-96.053945,41.910264},{-96.049386,41.87955},{-96.04869,41.864326},{-96.047678,41.837414},{-96.046177,41.836614},{-96.041792,41.814652},{-95.993908,41.696748},{-95.978767,41.65356},{-95.978332,41.639369},{-95.965668,41.624486},{-95.954761,41.603363},{-95.947951,41.579328},{-95.94673,41.558556},{-95.941105,41.551075},{-95.940348,41.520701},{-95.936915,41.513591},{-95.927042,41.506672},{-95.918586,41.482619},{-95.912485,41.472568},{-95.911086,41.466724},{-95.907983,41.465172},{-95.900417,41.434392},{-95.898009,41.433078},{-95.879811,41.400137},{-95.849611,41.363008},{-95.84805,41.356764},{-95.840721,41.348465},{-95.842149,41.340974},{-95.839998,41.339318},{-95.835201,41.338318},{-95.828405,41.327116},{-95.822808,41.313601},{-95.818487,41.308214},{-95.81507,41.305863},{-95.810216,41.304692},{-95.803706,41.290482},{-95.808865,41.27197},{-95.806533,41.266364},{-95.806837,41.263699},{-95.819382,41.247766},{-95.819429,41.245539},{-95.821771,41.244396},{-95.821038,41.243178},{-95.826463,41.230091},{-95.830194,41.225503},{-95.829671,41.212968}}
69	{{-96.190802,43.431098},{-96.195358,43.429373},{-96.211391,43.389874},{-96.219462,43.374531},{-96.251737,43.325629},{-96.275627,43.300701},{-96.287762,43.269112},{-96.292093,43.261059},{-96.295609,43.257545},{-96.321683,43.22863},{-96.334018,43.206915},{-96.336217,43.200876},{-96.336017,43.194709},{-96.341713,43.187841},{-96.352692,43.164527},{-96.359093,43.158384},{-96.369981,43.129488},{-96.405901,43.074865},{-96.423633,43.040553},{-96.450131,43.004252},{-96.458758,42.996628},{-96.460928,42.996637},{-96.461018,42.993444},{-96.46216,42.991702},{-96.463179,42.990142},{-96.464682,42.987838},{-96.477046,42.977302},{-96.478559,42.972029},{-96.49217,42.962207},{-96.511891,42.940525},{-96.515679,42.930969},{-96.529309,42.913228},{-96.530822,42.909011},{-96.534532,42.900348},{-96.537807,42.897233},{-96.540672,42.895615},{-96.540713,42.89543}}
70	{{-97.117618,32.921124},{-97.123691,32.917111},{-97.126064,32.917721},{-97.126415,32.944484},{-97.142361,32.956569},{-97.156026,32.963237},{-97.161695,32.974424},{-97.166914,32.981707},{-97.171766,32.985961},{-97.232407,33.005847},{-97.237763,33.013693},{-97.24334,33.017069},{-97.259011,33.022486},{-97.258233,33.024183},{-97.27128,33.027731},{-97.270357,33.029058},{-97.272508,33.03399},{-97.278169,33.036768},{-97.277444,33.041566},{-97.283434,33.043386},{-97.287904,33.041383},{-97.297258,33.045045},{-97.302576,33.045896},{-97.303293,33.047662},{-97.326182,33.064813},{-97.336902,33.065022},{-97.353672,33.069982},{-97.374539,33.079662},{-97.391988,33.090668},{-97.438659,33.110031},{-97.490868,33.137763},{-97.49936,33.144835},{-97.501901,33.143752},{-97.503152,33.145136},{-97.512064,33.1454},{-97.519068,33.15164},{-97.546156,33.165771},{-97.548351,33.16509},{-97.551433,33.168981},{-97.567181,33.174473},{-97.575787,33.179749},{-97.59789,33.190323},{-97.608938,33.198912},{-97.61521,33.198993},{-97.619849,33.201884},{-97.625441,33.202818},{-97.632094,33.207015},{-97.635245,33.212497},{-97.659965,33.229826},{-97.660133,33.231184},{-97.666832,33.230997},{-97.666764,33.235376},{-97.671692,33.237654},{-97.67904,33.245725},{-97.700815,33.262844},{-97.702661,33.266506},{-97.707262,33.270455},{-97.714968,33.272228},{-97.723978,33.282375},{-97.736903,33.2919},{-97.738055,33.295848},{-97.759594,33.310645},{-97.762935,33.314883},{-97.785847,33.331449},{-97.785847,33.332678},{-97.791996,33.336579},{-97.807698,33.35056},{-97.813474,33.357335},{-97.819882,33.359807},{-97.824445,33.36609},{-97.829725,33.368749},{-97.838773,33.376537},{-97.842664,33.381684},{-97.852666,33.390121},{-97.865866,33.39886},{-97.87921,33.413009},{-97.90206,33.430563},{-97.906073,33.431959},{-97.914718,33.440371},{-97.923003,33.45156},{-97.946014,33.47202},{-97.961266,33.487886},{-97.971703,33.501798},{-97.991028,33.522671},{-97.993729,33.524048},{-98.00052,33.531174},{-98.001313,33.534954},{-98.008539,33.54393},{-98.023469,33.55487},{-98.02952,33.560943},{-98.065989,33.587634},{-98.087466,33.607802},{-98.137097,33.647341},{-98.161909,33.66908},{-98.199989,33.705097},{-98.202453,33.705135},{-98.28911,33.774473},{-98.29577,33.780375},{-98.307093,33.794214},{-98.33398,33.805807},{-98.345851,33.813035},{-98.350811,33.823201},{-98.364834,33.845258},{-98.375378,33.871482},{-98.375065,33.8736},{-98.418226,33.90763},{-98.420225,33.912936},{-98.420423,33.921168},{-98.42613,33.924308},{-98.448508,33.943552},{-98.456481,33.951624},{-98.465255,33.964975},{-98.479546,33.978215},{-98.481102,33.981271},{-98.481087,33.990259},{-98.495515,34.017403},{-98.5207,34.017067},{-98.532412,34.027355},{-98.590726,34.026997},{-98.604039,34.023884},{-98.617315,34.023842},{-98.622038,34.027702},{-98.639433,34.032985},{-98.679001,34.039786},{-98.753558,34.056219},{-98.755702,34.058203},{-98.786076,34.070997},{-98.851417,34.105454},{-98.870605,34.113747},{-98.880661,34.120689},{-98.935702,34.149241},{-98.959751,34.16408},{-98.96825,34.173208},{-98.999647,34.1969},{-99.007891,34.205788},{-99.047017,34.249805},{-99.133311,34.338691},{-99.192989,34.394822},{-99.238687,34.418437},{-99.293676,34.464437},{-99.299932,34.467555},{-99.312367,34.478834},{-99.34788,34.506439},{-99.349626,34.50831},{-99.388701,34.539929},{-99.392074,34.542897},{-99.419189,34.562438},{-99.48229,34.614638},{-99.491884,34.620644},{-99.508059,34.637813},{-99.528626,34.655303},{-99.577527,34.691703},{-99.619068,34.724504},{-99.633219,34.735048},{-99.651217,34.745637},{-99.668588,34.757905},{-99.677022,34.766195},{-99.680539,34.767024},{-99.721459,34.793784},{-99.748565,34.809958},{-99.753662,34.818767},{-99.761415,34.822322},{-99.771123,34.824413},{-99.791445,34.835235},{-99.819566,34.856403},{-99.846273,34.872707},{-99.868723,34.884699},{-99.880294,34.892316},{-99.890281,34.896321},{-99.926101,34.917479},{-99.936266,34.921819},{-99.948301,34.931037},{-99.978782,34.946219},{-100.001493,34.959275},{-100.034592,34.975258},{-100.09721,35.011074},{-100.113606,35.019317},{-100.132971,35.031936},{-100.158713,35.04362},{-100.287107,35.108755},{-100.30184,35.119115},{-100.34578,35.14351},{-100.364763,35.157159},{-100.404727,35.177965},{-100.414661,35.183907},{-100.417049,35.186684},{-100.429051,35.192204},{-100.435643,35.197007},{-100.496238,35.225026},{-100.499986,35.23005},{-100.504356,35.23108},{-100.519844,35.240418},{-100.599522,35.279777},{-100.609304,35.285763},{-100.626333,35.291756},{-100.632169,35.295689},{-100.648428,35.303043},{-100.653548,35.306423},{-100.655417,35.309097},{-100.699548,35.3325},{-100.740328,35.357337},{-100.746882,35.362387},{-100.755626,35.364978},{-100.780964,35.380183},{-100.836745,35.405489},{-100.860122,35.417501},{-100.866356,35.421983},{-100.890138,35.432618},{-100.893601,35.435941},{-100.911096,35.445733},{-100.933444,35.454797},{-100.944095,35.46238},{-100.972546,35.47921},{-101.013205,35.498443},{-101.043334,35.515205},{-101.075578,35.531245},{-101.075952,35.532375},{-101.087648,35.538776},{-101.093813,35.544776},{-101.116527,35.561221},{-101.125354,35.570441},{-101.127773,35.570838},{-101.134746,35.577239},{-101.156346,35.587146},{-101.161099,35.588244},{-101.241768,35.628004},{-101.282502,35.645967},{-101.322535,35.668809},{-101.324863,35.668866},{-101.343555,35.677109},{-101.352375,35.683278},{-101.349545,35.684605},{-101.349002,35.686719},{-101.344821,35.689767},{-101.341617,35.701871},{-101.34273,35.712078},{-101.346469,35.716652},{-101.346744,35.721047},{-101.357525,35.724411},{-101.365101,35.728165},{-101.364711,35.74522},{-101.362262,35.751785},{-101.364315,35.762882},{-101.366634,35.764442},{-101.370525,35.764922},{-101.380657,35.774634},{-101.386876,35.797732},{-101.397717,35.819994},{-101.409207,35.825217},{-101.430097,35.842626},{-101.435041,35.848856},{-101.443372,35.856061},{-101.456266,35.862603},{-101.46765,35.871476},{-101.496756,35.890077},{-101.544601,35.908718},{-101.580933,35.946464},{-101.584824,35.955528},{-101.595232,35.959461},{-101.609177,35.964729},{-101.610687,35.967017},{-101.615433,35.967395},{-101.618896,35.965076},{-101.646615,35.96516},{-101.669091,35.962264},{-101.675935,35.96286},{-101.679422,35.964981},{-101.775737,35.965526},{-101.877787,35.956234}}
71	{{-106.394665,31.768382},{-104.324289,33.502784},{-104.049527,33.72005},{-104.029776,33.742162},{-103.99716,33.772179},{-103.987038,33.784085},{-103.968142,33.798294},{-103.956383,33.812629},{-103.93469,33.832258},{-103.933625,33.834424},{-103.89384,33.872416},{-103.866821,33.894724},{-103.858377,33.90339},{-103.852495,33.930601},{-103.841892,33.939655},{-103.831655,33.941755},{-103.794745,33.960619},{-103.795744,33.965816},{-103.76581,33.994979},{-103.765306,33.997149},{-103.754332,34.00463},{-103.721115,34.053856},{-103.650749,34.121023},{-103.641279,34.134148},{-103.632237,34.141306},{-103.605321,34.17123},{-103.59665,34.17814},{-103.581317,34.196766},{-103.544711,34.233848},{-103.534888,34.250228},{-103.512179,34.274318},{-103.512331,34.297684},{-103.504074,34.303262},{-103.491053,34.306069},{-103.47473,34.316814},{-103.446007,34.352983},{-103.406346,34.391087},{-103.388555,34.408507},{-103.388184,34.410403},{-103.354816,34.423648},{-103.354228,34.45286},{-103.320344,34.478689},{-103.302665,34.490509},{-103.284372,34.499015},{-103.24338,34.535445},{-103.231953,34.542643},{-103.189063,34.594259},{-103.16371,34.620398},{-103.160759,34.62154},{-103.146774,34.644807},{-103.119767,34.671428},{-103.111105,34.688693},{-103.092099,34.699209},{-103.042938,34.752738},{-103.033361,34.761777},{-103.029577,34.767915},{-103.020024,34.774659},{-103.011754,34.782651},{-103.007123,34.790066},{-102.997731,34.796375},{-102.958828,34.835056},{-102.935237,34.871741},{-102.934688,34.87454},{-102.912119,34.881254},{-102.893397,34.898473},{-102.87787,34.914857},{-102.870096,34.928158},{-102.819015,34.980239},{-102.736439,35.111329},{-102.70077,35.187847},{-102.700732,35.194969},{-102.691758,35.205886},{-102.691757,35.206052},{-102.691126,35.209937},{-102.685777,35.209952},{-102.621223,35.251886},{-102.595671,35.27234},{-102.595816,35.274487},{-102.571142,35.287507},{-102.506282,35.327403},{-102.496737,35.330996},{-102.47761,35.35264},{-102.476465,35.357557},{-102.473795,35.36096},{-102.467623,35.363672},{-102.445298,35.388376},{-102.444131,35.391789},{-102.439102,35.397801},{-102.434441,35.398595},{-102.429329,35.401768},{-102.428009,35.405953},{-102.402579,35.433277},{-102.390745,35.447418},{-102.390021,35.45021},{-102.36794,35.471907},{-102.361462,35.48435},{-102.343044,35.504846},{-102.324175,35.517564},{-102.318155,35.526548},{-102.315538,35.535565},{-102.311769,35.539742},{-102.310846,35.545361},{-102.306901,35.547863},{-102.306543,35.553009},{-102.299393,35.562862},{-102.28949,35.565731},{-102.259337,35.601111},{-102.219326,35.642827},{-102.20959,35.650617},{-102.19195,35.671643},{-102.18944,35.676888},{-102.125297,35.746032},{-102.10578,35.770461},{-102.035318,35.848539},{-102.016312,35.865308},{-102.016404,35.866395},{-102.00309,35.873154},{-101.999641,35.882333},{-101.988746,35.887215},{-101.984351,35.895955},{-101.976989,35.895878},{-101.963613,35.905067},{-101.958746,35.905086},{-101.945386,35.908351},{-101.907008,35.935561},{-101.891129,35.95172},{-101.884065,35.951681},{-101.883265,35.955095},{-101.881365,35.955443}}
72	{{-93.354285,43.137856},{-93.359308,43.255661},{-93.358066,43.520175},{-93.368878,43.610857},{-93.3941,43.637447},{-93.406818,43.677684},{-93.392946,43.69227},{-93.369044,43.718884},{-93.369389,43.811208},{-93.350021,43.848173},{-93.32262,44.058881},{-93.306193,44.13302},{-93.306802,44.196224},{-93.302728,44.261596},{-93.299431,44.2957},{-93.255108,44.431573},{-93.251756,44.471654},{-93.230504,44.501513},{-93.241055,44.515254},{-93.231575,44.605655},{-93.218522,44.633609},{-93.218049,44.660019},{-93.196964,44.698482},{-93.195286,44.74999}}
73	{{-95.081866,45.104001},{-95.227546,45.005707},{-95.247988,45.005129},{-95.367207,44.927496},{-95.403524,44.890995},{-95.483635,44.833331},{-95.497973,44.788183},{-95.546005,44.789585},{-95.595463,44.747312},{-95.631136,44.679231},{-95.685637,44.630077},{-95.776709,44.516131},{-95.818226,44.440538},{-95.81812,44.440567},{-95.856708,44.439695},{-96.07912,44.248023},{-96.127912,44.19689},{-96.309984,44.036919},{-96.453331,43.888662},{-96.491645,43.848445},{-96.70313,43.642386},{-96.74568,43.60125},{-96.770479,43.59434},{-96.775761,43.562646},{-96.792137,43.545842}}
74	{{-91.5670430003336,41.6830650000506},{-91.5643348421786,41.6837917565852},{-91.5624942878804,41.6848001394158},{-91.5580849883309,41.6850462712693},{-91.5568146185992,41.6826747293562},{-91.5545252801169,41.6832634273662},{-91.5503781383398,41.6822670657734},{-91.5454045088104,41.6822721046748},{-91.5432857286548,41.6839404895531},{-91.5406532888176,41.6839801852383},{-91.537664320951,41.6852514470975},{-91.5383568007251,41.6885160328895},{-91.5378856665896,41.6895106479989},{-91.5363128431625,41.6901542918879},{-91.5365150970934,41.6929680043708},{-91.5366360532107,41.6941845038127},{-91.5362305410303,41.6968933730824},{-91.5351104226073,41.6973749647837},{-91.5351104226073,41.6987788469671},{-91.5356576987432,41.700225559363},{-91.5313365984047,41.7002636303632},{-91.5287858153125,41.7005253708501},{-91.5259447382584,41.7047322581881},{-91.5169027871333,41.7126225509908},{-91.5143246403692,41.7190435269382},{-91.5099880725908,41.72551566082},{-91.5098262692663,41.7328701780172},{-91.5031090512411,41.7390591558562},{-91.5028163776731,41.7440203315739},{-91.4889322221437,41.7652356066388},{-91.4889393609621,41.7727665995998},{-91.4873831938787,41.7750508829928},{-91.4874260240911,41.7780846955532},{-91.4855982473412,41.7780906492111},{-91.4830430566911,41.7780989722906},{-91.4792311596896,41.7810185709512},{-91.4669103109615,41.7914691643713},{-91.434402114965,41.8205866275717},{-91.4307472629752,41.8284888184052},{-91.4126514617949,41.8448999609653},{-91.4034358093145,41.8539371537775},{-91.3921784583685,41.8639643805526},{-91.3825844718953,41.8711122830064},{-91.366153,41.888172},{-91.306441,41.947211},{-91.251136,42.016198},{-91.064087,42.179336},{-90.998377,42.228558},{-90.97532,42.266856},{-90.937464,42.295263},{-90.839442,42.330595},{-90.732055,42.411764}}
75	{{-93.526206,41.558325},{-93.49856,41.604417},{-93.477943,41.615814},{-93.34857,41.613758},{-93.105844,41.616516},{-93.082373,41.630611},{-93.028119,41.632187},{-92.766496,41.630471},{-92.299521,41.632012},{-92.270377,41.644899},{-91.833307,41.650694},{-91.676736,41.664873},{-91.591898,41.684303},{-91.5670430003336,41.6830650000506},{-91.569361,41.681703},{-91.366266,41.68354},{-90.899128,41.684069},{-90.555896,41.685451},{-90.48829,41.686976}}
76	{{-96.909807,37.801803},{-97.153262,37.810572},{-97.458617,37.820872},{-97.552126,37.815708},{-97.702099,37.825349},{-98.046813,37.824694},{-98.13332,37.845394},{-98.152889,37.860784},{-98.472251,37.959858},{-98.739165,38.04064},{-98.913044,38.082148},{-99.313226,38.175372},{-99.405882,38.21424},{-99.570506,38.251072},{-99.620546,38.262136},{-99.769645,38.300488},{-100.041011,38.348017},{-100.245722,38.398113},{-100.46682,38.455424},{-100.686643,38.527757},{-100.796761,38.56737},{-100.824688,38.570068},{-100.930572,38.612808},{-101.045895,38.634548},{-101.128217,38.670327},{-101.200262,38.700893},{-101.254981,38.705792},{-101.483364,38.755311},{-101.695483,38.817558},{-101.708494,38.829607},{-101.775357,38.842713},{-101.852602,38.8793},{-101.92312,38.891664},{-102.045844,38.933132},{-102.184666,38.982975},{-102.214411,39.002363},{-102.260461,39.008152},{-102.353816,39.045628},{-102.819467,39.200849},{-102.895979,39.215649},{-103.008242,39.255951},{-103.15519,39.284601},{-103.173837,39.295929},{-103.285063,39.322836},{-103.342446,39.348458},{-103.379061,39.353398},{-103.714811,39.45488},{-103.769361,39.473484},{-103.790126,39.472606},{-103.824126,39.492144},{-103.870569,39.499075},{-104.072285,39.56587},{-104.283202,39.628726},{-104.495878,39.708991},{-104.555603,39.7134},{-104.64615,39.739859},{-104.812024,39.757687}}
77	{{-97.702099,37.825414},{-97.702043,37.875217},{-97.702027,37.883857},{-97.702003,37.895785},{-97.702208,37.901755},{-97.702208,37.904218},{-97.702254,37.919838},{-97.711217,37.919974},{-97.711177,37.934518},{-97.720361,37.93455},{-97.722604,38.020382},{-97.720153,38.086293},{-97.701982,38.087358},{-97.701598,38.087489},{-97.70127,38.173857},{-97.703576,38.311588},{-97.694696,38.311688},{-97.691055,38.332153},{-97.667013,38.340384}}
79	{{-96.987987,37.676448},{-96.988636,37.676522},{-96.989069,37.677325},{-96.993118,37.677373},{-96.997954,37.678604},{-96.999257,37.680281},{-97.044318,37.692565},{-97.05289,37.694415},{-97.071593,37.69453},{-97.079473,37.701175},{-97.089182,37.705494},{-97.121704,37.714995},{-97.122454,37.716223},{-97.123967,37.715702},{-97.152937,37.723269},{-97.16227,37.723612},{-97.171382,37.726307},{-97.190031,37.728741},{-97.190104,37.728887},{-97.214185,37.729512},{-97.217522,37.73066},{-97.225957,37.730577},{-97.225963,37.731588},{-97.244523,37.732546},{-97.266812,37.737602},{-97.309202,37.737543},{-97.318351,37.729089},{-97.321034,37.729078},{-97.32185,37.726719},{-97.32192,37.7267},{-97.321903,37.728126},{-97.325127,37.729601},{-97.324056,37.734538},{-97.321457,37.734503},{-97.308358,37.752402}}
80	{{-96.872617,37.803519},{-96.87165,37.803252},{-96.871716,37.8045},{-96.873392,37.806687},{-96.896703,37.818288},{-96.912779,37.837944},{-96.921389,37.853286},{-96.938972,37.870406},{-96.95421,37.878961},{-96.962006,37.884162},{-96.964957,37.888046},{-96.97543,37.894071},{-96.987102,37.904465},{-96.990177,37.910687},{-97.005651,37.919269},{-97.014396,37.926286},{-97.018986,37.931167},{-97.019529,37.931291},{-97.019753,37.931341},{-97.0244,37.931321},{-97.036063,37.939019},{-97.035878,37.940117},{-97.046858,37.947168},{-97.07403,37.963217},{-97.092767,37.976044},{-97.098044,37.97885},{-97.101211,37.981188},{-97.126863,37.997464},{-97.142266,38.006967},{-97.15279,38.013162},{-97.163115,38.019997},{-97.171824,38.023414},{-97.190365,38.033702},{-97.208775,38.045293},{-97.221896,38.055664},{-97.227775,38.05729},{-97.231616,38.060015},{-97.233328,38.06048},{-97.23365,38.060441},{-97.247261,38.069081},{-97.252306,38.072717},{-97.254428,38.074326},{-97.25464,38.074553},{-97.254808,38.074675},{-97.2737,38.086584},{-97.29592,38.097574},{-97.316021,38.112835},{-97.336106,38.122797},{-97.399467,38.161751},{-97.421429,38.173688},{-97.46021,38.200644},{-97.507942,38.23104},{-97.549296,38.261406},{-97.568737,38.27404},{-97.57073,38.273295},{-97.57388,38.274932},{-97.580148,38.281806},{-97.588694,38.28828},{-97.592125,38.288643},{-97.597017,38.294798},{-97.609941,38.302851},{-97.655883,38.336301},{-97.665829,38.342549},{-97.666292,38.34153}}
81	{{-97.085833,44.886903},{-96.884587,44.816395},{-96.657267,44.73596},{-96.62799,44.715364},{-96.451661,44.641543},{-96.421564,44.63109},{-96.254113,44.560631},{-96.125117,44.528651},{-96.080952,44.505549},{-95.818226,44.440538}}
82	{{-95.151978,43.291961},{-95.200955,43.255536},{-95.387782,43.146195},{-95.769371,42.909667},{-95.859048,42.854582},{-96.039933,42.750126},{-96.120369,42.689663},{-96.175377,42.664708},{-96.31798,42.561745},{-96.354969,42.538638}}
83	{{-95.831237,41.212742},{-95.814165,41.191416},{-95.822963,41.16037},{-95.857372,41.160299},{-95.856033,41.149777},{-95.879185,41.138612},{-95.892488,41.1076},{-95.913765,41.110265},{-95.913603,41.110779},{-95.913765,41.110265},{-95.931654,41.115976}}
84	{{-96.988,37.676395},{-96.989919,37.675355},{-96.989957,37.672186},{-96.996095,37.671397},{-96.998964,37.661213},{-97.008353,37.647995},{-97.007672,37.646819},{-97.009528,37.643096},{-97.014513,37.6372},{-97.018392,37.625618},{-97.025043,37.591573},{-97.026371,37.563517},{-97.028768,37.562506},{-97.033259,37.54872},{-97.035972,37.548442},{-97.035589,37.526696},{-97.03773,37.523762},{-97.039281,37.504979},{-97.043966,37.492608},{-97.044551,37.475832},{-97.044061,37.462568},{-97.046131,37.451884},{-97.04582,37.438562},{-97.049903,37.434193},{-97.051074,37.429025},{-97.049446,37.390706},{-97.05346,37.366478},{-97.051611,37.334584},{-97.053048,37.332933},{-97.051649,37.288232},{-97.052777,37.282176},{-97.052606,37.254068},{-97.050414,37.161245},{-97.049989,37.158202},{-97.041465,37.141937},{-97.036278,37.138606},{-97.034817,37.13605},{-97.030902,37.13482},{-97.025626,37.100093},{-97.026307,37.095672},{-97.024414,37.088164},{-97.022964,37.087664},{-97.023892,37.077419},{-97.022619,37.064591},{-97.026884,37.059344},{-97.028208,37.055249},{-97.026513,37.050332},{-97.022708,37.04874},{-97.02201,37.044501},{-97.017751,37.044531}}
85	{{-97.019621,37.931247},{-97.019052,37.931124},{-97.014458,37.926207},{-97.005718,37.91925},{-96.990171,37.91038},{-96.987135,37.904452},{-96.975478,37.894047},{-96.965016,37.888003},{-96.962075,37.884088},{-96.950201,37.876124},{-96.939029,37.870382},{-96.921452,37.85327},{-96.912863,37.837888},{-96.896716,37.818237},{-96.873439,37.806575},{-96.871762,37.804489},{-96.872517,37.803522},{-96.873623,37.80285},{-96.882185,37.802686},{-96.898005,37.785944},{-96.929975,37.761155},{-96.944395,37.745415},{-96.980672,37.719584},{-96.986922,37.702207},{-96.989749,37.697967},{-96.989029,37.677375},{-96.988105,37.676829}}
86	{{-97.6663291300552,38.3415298035241},{-97.6662682598444,38.3415298035241},{-97.665834,38.342522},{-97.655921,38.336272},{-97.609826,38.302704},{-97.597103,38.294713},{-97.592161,38.288567},{-97.588721,38.288227},{-97.580201,38.281746},{-97.573929,38.274867},{-97.570742,38.273232},{-97.568742,38.273978},{-97.54934,38.261339},{-97.507968,38.231003},{-97.460253,38.200577},{-97.421558,38.173689},{-97.399487,38.161716},{-97.336146,38.122728},{-97.316066,38.112769},{-97.295964,38.097506},{-97.277636,38.088267},{-97.273635,38.08641},{-97.264463,38.080711},{-97.255635,38.075105},{-97.254746,38.074556},{-97.254393,38.074374},{-97.247226,38.06913},{-97.236044,38.062021},{-97.23399,38.060728},{-97.2337,38.060585},{-97.233464,38.060419},{-97.231643,38.05996},{-97.227794,38.057232},{-97.221927,38.055611},{-97.208809,38.045243},{-97.190475,38.033597},{-97.171978,38.02331},{-97.163156,38.019927},{-97.142366,38.006937},{-97.142371,38.006941},{-97.101266,37.981104},{-97.098095,37.978764},{-97.092821,37.97596},{-97.074081,37.963131},{-97.035967,37.940077},{-97.036172,37.93897},{-97.024429,37.931235},{-97.019753,37.931241}}
