terminal_id,grade_id,day,opening_stock,volume_in,volume_out,closing_stock,receipts,shipments,rack_liftings,transfers_in,transfers_out,exchange_in,exchange_out,regrade_in,regrade_out,gain_loss
29,8,2016-03-23,240,0,0,240,0,0,0,0,0,0,0,0,0,0
29,8,2016-03-24,240,0,0,240,0,0,0,0,0,0,0,0,0,0
29,8,2016-03-25,240,0,185,55,0,0,185,0,0,0,0,0,0,0
29,8,2016-03-26,55,0,140,-85,0,0,140,0,0,0,0,0,0,0
29,8,2016-03-27,-85,0,0,-85,0,0,0,0,0,0,0,0,0,0
29,8,2016-03-28,-85,0,0,-85,0,0,0,0,0,0,0,0,0,0
29,8,2016-03-29,-85,0,0,-85,0,0,0,0,0,0,0,0,0,0
29,8,2016-03-30,-85,500,0,415,0,0,0,0,0,500,0,0,0,0
29,8,2016-03-31,415,0,107,306,0,0,107,0,0,0,0,0,0,-2
29,8,2016-04-01,306,0,0,306,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-02,306,0,0,306,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-03,306,0,0,306,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-04,306,0,0,306,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-05,306,0,0,306,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-06,306,0,455,-149,0,0,455,0,0,0,0,0,0,0
29,8,2016-04-07,-149,0,0,-149,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-08,-149,0,0,-149,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-09,-149,0,0,-149,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-10,-149,0,0,-149,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-11,-149,0,0,-149,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-12,-149,0,0,-149,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-13,-149,500,143,208,0,0,143,0,0,500,0,0,0,0
29,8,2016-04-14,208,0,0,208,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-15,208,0,0,208,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-16,208,0,0,208,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-17,208,0,0,208,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-18,208,0,0,208,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-19,208,0,0,208,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-20,208,0,0,208,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-21,208,0,0,208,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-22,208,0,14,194,0,0,14,0,0,0,0,0,0,0
29,8,2016-04-23,194,0,0,194,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-24,194,0,0,194,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-25,194,0,0,194,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-26,194,0,0,194,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-27,194,0,13,181,0,0,13,0,0,0,0,0,0,0
29,8,2016-04-28,181,0,14,167,0,0,14,0,0,0,0,0,0,0
29,8,2016-04-29,167,0,0,167,0,0,0,0,0,0,0,0,0,0
29,8,2016-04-30,167,0,0,164,0,0,0,0,0,0,0,0,0,-3
29,8,2016-05-01,164,0,0,164,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-02,164,0,0,164,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-03,164,0,0,164,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-04,164,0,0,164,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-05,164,0,0,164,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-06,164,0,0,164,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-07,164,0,0,164,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-08,164,10000,0,10164,0,0,0,0,0,10000,0,0,0,0
29,8,2016-05-09,10164,0,4346,5818,0,0,0,0,0,0,4346,0,0,0
29,8,2016-05-10,5818,0,0,5818,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-11,5818,0,0,5818,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-12,5818,0,1500,4318,0,0,0,0,0,0,1500,0,0,0
29,8,2016-05-13,4318,0,36,4282,0,0,36,0,0,0,0,0,0,0
29,8,2016-05-14,4282,0,0,4282,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-15,4282,0,0,4282,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-16,4282,0,3500,782,0,0,0,0,0,0,3500,0,0,0
29,8,2016-05-17,782,0,700,82,0,0,0,0,0,0,700,0,0,0
29,8,2016-05-18,82,0,0,82,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-19,82,0,0,82,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-20,82,0,0,82,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-21,82,0,18977,82,0,0,0,0,0,0,18977,0,0,0
29,8,2016-05-22,82,18895,0,0,0,0,0,0,0,18895,0,0,0,0
29,8,2016-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,8,2016-05-31,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1
29,8,2016-06-01,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-02,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-03,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-04,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-05,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-06,-1,1189,0,1188,0,0,0,0,0,1189,0,0,0,0
29,8,2016-06-07,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-08,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-09,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-10,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-11,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-12,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-13,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-14,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-15,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-16,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-17,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-18,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-19,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-20,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-21,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-22,1188,0,0,1188,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-23,1188,0,14,1174,0,0,14,0,0,0,0,0,0,0
29,8,2016-06-24,1174,0,0,2169,0,0,0,0,0,0,0,0,0,995
29,8,2016-06-25,2169,0,0,2169,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-26,2169,0,15,2154,0,0,15,0,0,0,0,0,0,0
29,8,2016-06-27,2154,0,0,2154,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-28,2154,0,0,2154,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-29,2154,0,0,2154,0,0,0,0,0,0,0,0,0,0
29,8,2016-06-30,2154,0,0,11159,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-01,11159,0,0,11159,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-02,11159,0,0,11159,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-03,11159,0,0,11159,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-04,11159,0,0,11159,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-05,11159,0,0,11159,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-06,11159,0,0,11159,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-07,11159,0,0,11159,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-08,11159,0,0,11119,0,0,0,0,0,0,0,0,0,-40
29,8,2016-07-09,11119,0,0,11119,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-10,11119,0,0,11119,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-11,11119,16735,0,27854,0,0,0,0,0,16735,0,0,0,0
29,8,2016-07-12,27854,1036,0,28890,0,0,0,0,0,1036,0,0,0,0
29,8,2016-07-13,28890,0,0,28890,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-14,28890,0,24,28866,0,0,24,0,0,0,0,0,0,0
29,8,2016-07-15,28866,0,13,28853,0,0,13,0,0,0,0,0,0,0
29,8,2016-07-16,28853,0,0,28853,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-17,28853,0,0,28522,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-18,28522,0,4000,24522,0,0,0,0,0,0,4000,0,0,0
29,8,2016-07-19,24522,0,0,24522,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-20,24522,0,14900,9622,0,0,0,0,0,0,14900,0,0,0
29,8,2016-07-21,9622,0,0,9622,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-22,9622,0,0,9622,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-23,9622,0,0,9622,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-24,9622,0,13,9609,0,0,13,0,0,0,0,0,0,0
29,8,2016-07-25,9609,0,12,9597,0,0,12,0,0,0,0,0,0,0
29,8,2016-07-26,9597,0,126,9471,0,0,126,0,0,0,0,0,0,0
29,8,2016-07-27,9471,0,0,9471,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-28,9471,0,0,9471,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-29,9454,0,0,9454,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-30,9454,0,0,9454,0,0,0,0,0,0,0,0,0,0
29,8,2016-07-31,9454,0,0,9259,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-01,9259,0,0,8084,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-02,8084,0,0,8084,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-03,8084,0,0,8084,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-04,8084,0,0,8084,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-05,8084,0,1650,6434,0,0,0,0,0,0,1650,0,0,0
29,8,2016-08-06,6434,0,15,6419,0,0,15,0,0,0,0,0,0,0
29,8,2016-08-07,6419,0,16,7185,0,0,16,0,0,0,0,0,0,0
29,8,2016-08-08,7185,0,0,7185,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-09,7185,0,0,7185,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-10,7185,0,66,7119,0,0,66,0,0,0,0,0,0,0
29,8,2016-08-11,7119,0,78,7041,0,0,78,0,0,0,0,0,0,0
29,8,2016-08-12,7041,0,0,7041,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-13,7041,0,60,6981,0,0,60,0,0,0,0,0,0,0
29,8,2016-08-14,6981,0,0,6981,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-15,6981,0,0,6967,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-16,6967,0,26,6941,0,0,26,0,0,0,0,0,0,0
29,8,2016-08-17,6941,0,0,-107,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-18,-107,0,82,-189,0,0,82,0,0,0,0,0,0,0
29,8,2016-08-19,-189,0,0,-189,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-20,-189,0,0,-189,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-21,-189,0,0,-189,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-22,-189,0,0,-189,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-23,-189,0,0,-189,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-24,-189,0,0,-189,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-25,-189,200,0,11,0,0,0,0,0,200,0,0,0,0
29,8,2016-08-26,11,0,0,11,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-27,11,0,0,11,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-28,11,0,0,11,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-29,11,0,0,11,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-30,11,0,0,11,0,0,0,0,0,0,0,0,0,0
29,8,2016-08-31,11,0,0,7048,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-01,6104,0,0,6104,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-02,6104,0,0,6104,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-03,6104,0,0,6104,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-04,6104,0,0,6104,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-05,6104,0,0,7059,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-06,7059,0,0,7059,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-07,7059,0,0,7059,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-08,7059,0,0,7059,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-09,7059,0,0,7059,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-10,7059,0,0,7059,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-11,7059,8922,0,15981,0,0,0,0,0,8922,0,0,0,0
29,8,2016-09-12,15981,0,0,15503,0,0,0,0,0,0,0,0,0,-478
29,8,2016-09-13,15503,0,0,15503,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-14,15503,0,2500,13003,0,0,0,0,0,0,2500,0,0,0
29,8,2016-09-15,13003,0,0,13003,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-16,13003,0,125,12601,0,0,125,0,0,0,0,0,0,-277
29,8,2016-09-17,12601,0,14,12587,0,0,14,0,0,0,0,0,0,0
29,8,2016-09-18,12587,0,0,14330,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-19,14330,0,2035,12295,0,0,35,0,0,0,2000,0,0,0
29,8,2016-09-20,12295,0,0,12295,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-21,12295,0,0,12295,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-22,12295,0,0,12295,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-23,30690,0,0,30690,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-24,30690,0,0,30690,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-25,30690,0,0,30690,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-26,30690,0,10500,20190,0,0,0,0,0,0,10500,0,0,0
29,8,2016-09-27,20190,0,0,20190,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-28,20190,0,0,20190,0,0,0,0,0,0,0,0,0,0
29,8,2016-09-29,20190,0,190,20000,0,0,0,0,0,0,190,0,0,0
29,8,2016-09-30,20000,0,0,19998,0,0,0,0,0,0,0,0,0,-2
29,8,2016-10-01,19998,0,0,19998,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-02,19998,0,0,19998,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-03,19998,0,0,19998,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-04,19998,0,0,19998,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-05,19998,0,0,19998,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-06,19998,0,500,19498,0,0,0,0,0,0,500,0,0,0
29,8,2016-10-07,19498,0,0,19498,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-08,19498,0,0,19498,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-09,19498,0,0,19498,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-10,19498,0,17791,1707,0,0,0,0,0,0,17791,0,0,0
29,8,2016-10-11,1707,0,0,1707,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-12,1707,0,70,1637,0,0,70,0,0,0,0,0,0,0
29,8,2016-10-13,1637,0,14,1623,0,0,14,0,0,0,0,0,0,0
29,8,2016-10-14,1623,0,0,1623,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-15,1623,0,0,1623,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-16,1623,0,0,1623,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-17,1623,0,0,1623,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-18,1623,0,31,1592,0,0,31,0,0,0,0,0,0,0
29,8,2016-10-19,1592,0,187,1405,0,0,187,0,0,0,0,0,0,0
29,8,2016-10-20,1405,0,0,1405,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-21,1405,0,35,1370,0,0,35,0,0,0,0,0,0,0
29,8,2016-10-22,1370,0,0,1370,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-23,1370,0,0,1370,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-24,1370,0,14,1356,0,0,14,0,0,0,0,0,0,0
29,8,2016-10-25,1356,0,162,1194,0,0,162,0,0,0,0,0,0,0
29,8,2016-10-26,1194,0,0,1194,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-27,1194,0,0,1194,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-28,1194,0,0,1194,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-29,1194,0,0,1194,0,0,0,0,0,0,0,0,0,0
29,8,2016-10-30,1194,18849,0,20043,0,0,0,0,0,18849,0,0,0,0
29,8,2016-10-31,20043,0,19000,1040,0,0,0,0,0,0,19000,0,0,-3
29,8,2016-11-01,1040,0,0,1040,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-02,1040,0,14,1026,0,0,14,0,0,0,0,0,0,0
29,8,2016-11-03,1026,0,0,1026,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-04,1026,863,13,1876,0,0,13,0,0,863,0,0,0,0
29,8,2016-11-05,1876,0,0,1809,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-06,1809,0,0,4323,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-07,4323,0,14,4309,0,0,14,0,0,0,0,0,0,0
29,8,2016-11-08,4309,0,0,4309,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-09,4309,0,0,4309,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-10,4309,0,0,4309,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-11,4309,0,0,4309,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-12,4309,0,0,4309,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-13,4309,0,17,4292,0,0,17,0,0,0,0,0,0,0
29,8,2016-11-14,4292,0,0,4292,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-15,4292,0,14,4278,0,0,14,0,0,0,0,0,0,0
29,8,2016-11-16,4278,0,0,4278,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-17,4278,0,0,4278,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-18,4278,0,0,4278,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-19,4278,0,0,4278,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-20,4278,33790,0,38068,0,0,0,0,0,33790,0,0,0,0
29,8,2016-11-21,38068,0,33804,4264,0,0,14,0,0,0,33790,0,0,0
29,8,2016-11-22,4264,0,36,4228,0,0,36,0,0,0,0,0,0,0
29,8,2016-11-23,4228,0,6,4222,0,0,6,0,0,0,0,0,0,0
29,8,2016-11-24,4222,0,0,4222,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-25,4222,0,0,4222,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-26,4222,0,14,4208,0,0,14,0,0,0,0,0,0,0
29,8,2016-11-27,4208,0,0,4208,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-28,4208,0,119,4089,0,0,119,0,0,0,0,0,0,0
29,8,2016-11-29,4089,0,0,4089,0,0,0,0,0,0,0,0,0,0
29,8,2016-11-30,4089,0,0,4088,0,0,0,0,0,0,0,0,0,-1
29,8,2016-12-01,4088,0,0,4088,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-02,4088,0,0,4088,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-03,4088,0,0,4088,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-04,4088,0,0,4088,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-05,4088,0,13,1075,0,0,13,0,0,0,0,0,0,0
29,8,2016-12-06,1075,200,0,1275,0,0,0,0,0,200,0,0,0,0
29,8,2016-12-07,1275,0,0,1275,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-08,1275,0,0,1275,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-09,1275,1275,0,2550,0,0,0,0,0,1275,0,0,0,0
29,8,2016-12-10,2550,0,0,2550,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-11,2550,0,0,2550,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-12,2550,0,0,2550,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-13,2550,0,15,2535,0,0,15,0,0,0,0,0,0,0
29,8,2016-12-14,2535,0,0,2535,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-15,2535,0,0,2535,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-16,2535,0,0,2535,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-17,2535,0,0,2535,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-18,2535,0,0,2535,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-19,2535,0,0,2535,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-20,2535,0,0,2535,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-21,2535,0,0,2535,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-22,2535,0,51,2484,0,0,51,0,0,0,0,0,0,0
29,8,2016-12-23,2484,0,420,2064,0,0,420,0,0,0,0,0,0,0
29,8,2016-12-24,2064,0,0,2064,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-25,2064,0,0,2064,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-26,2064,0,14,2050,0,0,14,0,0,0,0,0,0,0
29,8,2016-12-27,2050,0,0,2050,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-28,2050,0,0,2050,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-29,2050,0,0,2050,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-30,2050,0,0,2050,0,0,0,0,0,0,0,0,0,0
29,8,2016-12-31,2050,0,0,2053,0,0,0,0,0,0,0,0,0,3
29,8,2017-01-01,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-02,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-03,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-04,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-05,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-06,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-07,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-08,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-09,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-10,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-11,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-12,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-13,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-14,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-15,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-16,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-17,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-18,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-19,2053,0,0,2053,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-20,2053,0,1190,863,0,0,0,0,0,0,1190,0,0,0
29,8,2017-01-21,863,0,0,863,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-22,863,0,0,863,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-23,863,0,0,863,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-24,863,1252,0,2115,0,0,0,0,0,1252,0,0,0,0
29,8,2017-01-25,2115,0,0,2115,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-26,2115,0,0,2115,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-27,2115,0,0,2115,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-28,2115,0,0,2115,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-29,2115,0,0,2115,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-30,2115,0,0,8885,0,0,0,0,0,0,0,0,0,0
29,8,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-01,0,1295,0,1295,0,0,0,0,0,1295,0,0,0,0
29,8,2017-02-02,1295,0,0,1295,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-03,1295,0,0,1295,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-04,1295,0,0,1295,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-05,1295,0,0,1295,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-06,1295,0,1500,-205,0,0,0,0,0,0,1500,0,0,0
29,8,2017-02-07,-205,0,0,-205,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-08,-205,0,0,-205,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-09,-205,0,0,-205,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-10,-205,0,0,-205,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-11,-205,0,0,-205,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-12,-205,19792,0,19587,0,0,0,0,0,19792,0,0,0,0
29,8,2017-02-13,19587,0,15501,4086,0,0,0,0,0,0,15501,0,0,0
29,8,2017-02-14,4086,0,0,4086,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-15,5700,1282,0,5753,0,0,0,0,0,1282,0,0,0,0
29,8,2017-02-16,5753,0,0,5753,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-17,5753,0,5750,3,0,0,0,0,0,0,5750,0,0,0
29,8,2017-02-18,3,0,0,3,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-19,3,0,0,3,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-20,3,0,0,3,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-21,3,0,0,3,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-22,3,0,0,3,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-23,3,0,0,3,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-24,3,0,0,3,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-25,3,0,0,3,0,0,0,0,0,0,0,0,0,0
29,8,2017-02-26,3,0,0,3,0,0,0,0,0,0,0,0,0,0
